Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,TenureGroup,CustomerMood
0,11,Phone,3,13,Credit Card,2,1,Laptop & Accessory,5,2,1,24,4,7,7,156.05,Established (6-12 Bulan),Puas & Ada Komplain
0,0,Computer,1,6,Debit Card,2,3,Laptop & Accessory,4,2,0,20,1,1,4,163.97,New (0-6 Bulan),Puas & No Komplain
0,23,Phone,1,10,Debit Card,3,3,Others,4,4,0,14,1,1,6,291.44,Loyal (>12 Bulan),Puas & No Komplain
0,26,Phone,1,9,Credit Card,2,3,Grocery,3,4,1,16,1,1,3,275.84,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,15,Phone,3,6,Debit Card,1,3,Laptop & Accessory,3,2,0,25,6,11,6,149.07,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,2,Computer,3,8,Debit Card,2,3,Laptop & Accessory,1,2,0,18,0,1,9,145.54,New (0-6 Bulan),Tidak Puas & No Komplain
0,28,Phone,1,26,COD,2,3,Laptop & Accessory,1,4,1,19,0,1,8,154.15,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,0,Computer,1,17,Credit Card,2,3,Laptop & Accessory,5,2,1,13,1,3,3,147.41,New (0-6 Bulan),Puas & Ada Komplain
0,9,Phone,1,6,Debit Card,2,3,Mobile Phone,1,2,0,12,1,5,7,121.15,Established (6-12 Bulan),Tidak Puas & No Komplain
1,7,Computer,1,30,Debit Card,3,3,Mobile Phone,3,4,1,22,0,1,0,131.61,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,11,Phone,1,29,Debit Card,2,3,Laptop & Accessory,1,10,0,14,0,1,2,157.45,Established (6-12 Bulan),Tidak Puas & No Komplain
1,0,Phone,1,14,Credit Card,2,3,Mobile Phone,4,3,1,13,1,1,2,123.72999999999999,New (0-6 Bulan),Puas & Ada Komplain
0,1,Phone,1,14,Debit Card,3,3,Mobile Phone,1,2,0,21,1,1,2,133.1,New (0-6 Bulan),Tidak Puas & No Komplain
0,22,Computer,1,16,Debit Card,2,3,Others,5,10,1,11,1,1,2,286.65,Loyal (>12 Bulan),Puas & Ada Komplain
0,9,Phone,1,9,COD,1,3,Laptop & Accessory,4,5,0,12,2,7,7,144.85,Established (6-12 Bulan),Puas & No Komplain
0,4,Computer,3,11,E-Wallet,3,3,Mobile Phone,4,2,0,11,0,2,2,127.88999999999999,New (0-6 Bulan),Puas & No Komplain
1,0,Phone,3,10,E-Wallet,2,4,Laptop & Accessory,1,2,1,12,4,7,4,158.28,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,10,Computer,1,14,Credit Card,2,3,Mobile Phone,1,2,1,12,0,1,2,123.25999999999999,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,15,Computer,3,32,E-Wallet,3,3,Grocery,4,6,0,14,3,2,8,235.25,Loyal (>12 Bulan),Puas & No Komplain
1,9,Phone,1,9,Debit Card,2,3,Mobile Phone,3,2,0,13,1,1,0,114.19999999999999,Established (6-12 Bulan),Tidak Puas & No Komplain
0,8,Phone,3,22,E-Wallet,3,3,Fashion,4,1,0,15,3,6,9,180.2,Established (6-12 Bulan),Puas & No Komplain
0,9,Computer,1,24,Debit Card,2,1,Mobile Phone,1,5,0,18,1,1,0,136.88,Established (6-12 Bulan),Tidak Puas & No Komplain
0,24,Phone,1,8,Credit Card,2,5,Laptop & Accessory,4,6,0,18,0,1,2,154.82,Loyal (>12 Bulan),Puas & No Komplain
0,14,Phone,3,8,Debit Card,2,3,Grocery,4,2,0,19,1,2,4,260.15,Loyal (>12 Bulan),Puas & No Komplain
0,9,Phone,3,16,Credit Card,3,4,Mobile Phone,3,2,0,12,0,1,0,112.0,Established (6-12 Bulan),Tidak Puas & No Komplain
0,1,Phone,1,22,Credit Card,3,1,Laptop & Accessory,5,1,0,19,0,1,7,156.61,New (0-6 Bulan),Puas & No Komplain
0,4,Phone,3,13,COD,3,1,Laptop & Accessory,1,5,0,11,3,7,7,169.29,New (0-6 Bulan),Tidak Puas & No Komplain
0,12,Phone,1,6,Credit Card,2,1,Fashion,1,1,0,17,1,3,7,196.13,Established (6-12 Bulan),Tidak Puas & No Komplain
0,9,Computer,1,30,Debit Card,2,3,Laptop & Accessory,4,8,0,15,1,1,8,156.74,Established (6-12 Bulan),Puas & No Komplain
0,5,Phone,3,13,Debit Card,3,4,Laptop & Accessory,3,2,0,14,3,4,8,154.84,New (0-6 Bulan),Tidak Puas & No Komplain
0,11,Phone,1,31,Debit Card,2,4,Fashion,4,4,0,17,0,1,3,220.61,Established (6-12 Bulan),Puas & No Komplain
0,30,Computer,1,6,Debit Card,2,5,Laptop & Accessory,3,3,1,13,1,1,2,156.6,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,4,Phone,1,11,COD,2,3,Mobile Phone,1,1,1,12,1,1,3,148.21,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,4,Phone,2,8,UPI,3,4,Laptop & Accessory,5,4,0,12,0,1,0,164.1,New (0-6 Bulan),Puas & No Komplain
0,18,Computer,1,13,Debit Card,3,3,Fashion,5,2,0,18,2,9,11,152.1,Loyal (>12 Bulan),Puas & No Komplain
0,4,Phone,1,8,Debit Card,3,3,Mobile Phone,1,1,1,18,2,2,2,126.94999999999999,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,6,Computer,1,11,Debit Card,3,3,Fashion,4,7,0,11,7,8,3,218.77999999999997,New (0-6 Bulan),Puas & No Komplain
0,0,Phone,1,16,Credit Card,3,3,Grocery,5,2,1,14,1,11,10,270.68,New (0-6 Bulan),Puas & Ada Komplain
0,16,Computer,1,14,Debit Card,2,3,Mobile Phone,1,1,0,19,0,1,7,124.55000000000001,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,22,Phone,1,6,COD,2,4,Grocery,3,8,1,12,0,2,7,239.64,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
1,15,Phone,1,14,Credit Card,2,4,Laptop & Accessory,4,3,0,15,7,7,7,149.41,Loyal (>12 Bulan),Puas & No Komplain
0,0,Phone,1,14,Debit Card,2,3,Mobile Phone,4,2,1,12,0,1,2,124.78,New (0-6 Bulan),Puas & Ada Komplain
0,5,Phone,3,14,COD,3,4,Laptop & Accessory,4,2,1,11,11,11,9,152.28,New (0-6 Bulan),Puas & Ada Komplain
0,0,Phone,3,8,Debit Card,3,3,Laptop & Accessory,3,2,1,11,0,1,4,144.78,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,4,Phone,3,13,E-Wallet,3,3,Laptop & Accessory,1,5,0,12,0,1,7,175.47,New (0-6 Bulan),Tidak Puas & No Komplain
0,5,Phone,1,8,Credit Card,3,1,Laptop & Accessory,1,8,0,16,0,1,7,150.55,New (0-6 Bulan),Tidak Puas & No Komplain
1,0,Phone,1,8,Credit Card,2,5,Mobile Phone,1,6,1,13,1,2,2,134.64,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,3,Phone,1,34,Credit Card,3,3,Laptop & Accessory,1,2,0,13,1,1,9,157.75,New (0-6 Bulan),Tidak Puas & No Komplain
0,4,Computer,1,13,Debit Card,2,4,Fashion,3,2,0,24,7,8,9,189.43,New (0-6 Bulan),Tidak Puas & No Komplain
0,12,Computer,1,13,Credit Card,2,4,Others,1,2,0,15,6,13,3,292.72,Established (6-12 Bulan),Tidak Puas & No Komplain
1,2,Phone,3,9,Credit Card,2,3,Laptop & Accessory,3,5,1,18,1,1,0,152.38,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,6,Computer,3,16,E-Wallet,2,4,Laptop & Accessory,1,4,0,14,1,1,1,146.82,New (0-6 Bulan),Tidak Puas & No Komplain
0,20,Phone,1,11,Debit Card,2,3,Others,3,5,0,11,1,1,1,283.0,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,16,Computer,1,16,Debit Card,2,4,Laptop & Accessory,3,2,0,11,1,1,0,152.57,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,0,Computer,3,6,E-Wallet,3,3,Laptop & Accessory,4,1,1,13,0,1,4,163.49,New (0-6 Bulan),Puas & Ada Komplain
0,27,Computer,1,26,Debit Card,2,3,Laptop & Accessory,3,4,0,12,0,1,3,148.69,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,16,Phone,1,13,Debit Card,2,3,Fashion,5,9,0,16,1,1,0,199.85,Loyal (>12 Bulan),Puas & No Komplain
0,18,Phone,1,14,UPI,3,3,Laptop & Accessory,1,10,0,14,8,9,8,136.97,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,13,Phone,3,6,Credit Card,2,5,Laptop & Accessory,1,3,1,22,1,1,2,174.57,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
1,9,Phone,1,14,UPI,3,5,Mobile Phone,5,2,1,11,0,1,7,121.19,Established (6-12 Bulan),Puas & Ada Komplain
0,2,Phone,1,15,UPI,1,4,Mobile Phone,1,1,0,17,1,2,2,139.83,New (0-6 Bulan),Tidak Puas & No Komplain
0,3,Phone,3,11,E-Wallet,1,4,Laptop & Accessory,3,2,0,13,1,1,2,161.18,New (0-6 Bulan),Tidak Puas & No Komplain
0,0,Phone,3,14,E-Wallet,2,3,Laptop & Accessory,4,2,0,18,0,1,7,162.14,New (0-6 Bulan),Puas & No Komplain
0,10,Phone,1,11,Credit Card,3,3,Laptop & Accessory,1,8,0,16,1,1,4,163.47,Established (6-12 Bulan),Tidak Puas & No Komplain
0,11,Phone,1,21,Debit Card,3,4,Fashion,1,1,1,14,2,2,3,215.10000000000002,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,4,Phone,1,13,Credit Card,2,3,Fashion,1,2,1,14,4,4,10,171.43,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,2,Phone,3,16,E-Wallet,2,4,Laptop & Accessory,4,2,1,14,1,1,7,182.68,New (0-6 Bulan),Puas & Ada Komplain
0,8,Phone,1,11,COD,3,3,Fashion,4,1,0,13,1,1,13,180.95,Established (6-12 Bulan),Puas & No Komplain
0,0,Phone,1,32,Debit Card,3,3,Mobile Phone,1,2,0,12,0,1,2,129.04,New (0-6 Bulan),Tidak Puas & No Komplain
0,14,Phone,1,12,Credit Card,3,4,Laptop & Accessory,4,7,1,15,1,1,2,160.32,Loyal (>12 Bulan),Puas & Ada Komplain
0,20,Computer,3,10,Credit Card,3,3,Laptop & Accessory,3,4,0,19,0,1,0,129.76,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,15,Phone,1,29,Debit Card,2,3,Grocery,1,3,0,14,0,2,0,259.92,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,2,Computer,3,8,Debit Card,3,3,Laptop & Accessory,3,2,0,14,1,1,2,146.49,New (0-6 Bulan),Tidak Puas & No Komplain
0,15,Phone,2,8,COD,3,3,Mobile Phone,3,1,1,11,1,1,0,126.96000000000001,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,5,Phone,1,14,Credit Card,3,3,Mobile Phone,4,2,0,13,0,1,7,123.69999999999999,New (0-6 Bulan),Puas & No Komplain
0,21,Phone,3,35,Credit Card,3,3,Fashion,3,4,0,21,0,1,3,225.04000000000002,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,10,Phone,1,12,Credit Card,2,1,Laptop & Accessory,5,5,1,13,6,6,7,159.74,Established (6-12 Bulan),Puas & Ada Komplain
0,3,Computer,3,31,COD,2,3,Laptop & Accessory,3,8,1,12,2,2,2,147.36,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,0,Phone,3,6,Debit Card,2,3,Laptop & Accessory,3,2,0,17,0,7,7,152.96,New (0-6 Bulan),Tidak Puas & No Komplain
0,15,Phone,1,8,UPI,3,4,Laptop & Accessory,1,4,0,23,1,1,0,167.81,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,9,Computer,3,6,COD,3,4,Mobile Phone,4,2,1,11,1,1,2,121.74000000000001,Established (6-12 Bulan),Puas & Ada Komplain
0,9,Computer,3,6,Credit Card,2,3,Laptop & Accessory,1,5,0,15,1,1,0,166.53,Established (6-12 Bulan),Tidak Puas & No Komplain
0,9,Computer,3,9,Credit Card,2,4,Fashion,1,5,0,11,0,1,12,196.99,Established (6-12 Bulan),Tidak Puas & No Komplain
0,30,Phone,1,6,Credit Card,2,3,Laptop & Accessory,3,3,0,11,0,1,2,167.55,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,9,Phone,1,16,Debit Card,2,1,Mobile Phone,3,4,1,13,0,1,7,122.13,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,0,Computer,3,14,Credit Card,2,3,Mobile Phone,1,2,0,24,2,2,2,126.1,New (0-6 Bulan),Tidak Puas & No Komplain
1,0,Phone,3,11,E-Wallet,3,3,Mobile Phone,3,2,1,13,0,1,0,128.51,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,10,Phone,1,16,Credit Card,3,3,Mobile Phone,5,7,0,20,1,1,3,134.52,Established (6-12 Bulan),Puas & No Komplain
0,19,Computer,1,13,Credit Card,1,3,Laptop & Accessory,3,3,0,14,1,1,0,152.58,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,4,Computer,3,10,E-Wallet,2,3,Laptop & Accessory,4,2,0,18,4,7,7,193.55,New (0-6 Bulan),Puas & No Komplain
0,23,Phone,1,16,COD,3,4,Fashion,1,7,0,15,1,1,3,204.96,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,3,Phone,3,28,E-Wallet,3,4,Laptop & Accessory,3,3,1,12,1,1,0,163.8,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,4,Phone,1,14,Debit Card,2,4,Mobile Phone,4,1,1,16,2,2,2,126.57,New (0-6 Bulan),Puas & Ada Komplain
1,0,Phone,3,18,Debit Card,3,1,Mobile Phone,4,2,0,15,0,1,0,127.16,New (0-6 Bulan),Puas & No Komplain
0,9,Phone,1,29,Debit Card,2,3,Mobile Phone,1,10,0,16,0,1,2,122.00999999999999,Established (6-12 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,15,Debit Card,3,4,Laptop & Accessory,4,10,0,19,0,1,0,165.4,Established (6-12 Bulan),Puas & No Komplain
0,0,Phone,1,6,Credit Card,2,3,Mobile Phone,4,2,0,11,0,1,4,138.16,New (0-6 Bulan),Puas & No Komplain
0,1,Phone,3,15,Debit Card,3,3,Laptop & Accessory,1,2,0,16,1,1,7,152.53,New (0-6 Bulan),Tidak Puas & No Komplain
0,22,Phone,1,13,UPI,2,4,Fashion,3,9,0,24,1,1,3,209.64999999999998,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,24,Phone,3,20,Debit Card,2,3,Laptop & Accessory,1,5,0,11,1,1,7,149.36,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,9,Phone,1,14,Debit Card,3,3,Mobile Phone,3,5,0,13,2,2,2,125.43,Established (6-12 Bulan),Tidak Puas & No Komplain
1,0,Computer,3,25,E-Wallet,3,1,Laptop & Accessory,1,9,1,13,0,1,4,153.04,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,28,Phone,1,8,Debit Card,3,3,Grocery,1,3,1,13,1,1,2,266.59,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,0,Phone,3,16,E-Wallet,3,3,Laptop & Accessory,3,2,1,12,0,1,3,142.6,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,3,Phone,3,14,COD,3,3,Mobile Phone,4,2,0,18,1,1,0,124.75999999999999,New (0-6 Bulan),Puas & No Komplain
1,0,Computer,1,9,COD,3,3,Mobile Phone,5,1,0,22,0,1,4,131.02,New (0-6 Bulan),Puas & No Komplain
0,9,Phone,1,17,Credit Card,2,3,Mobile Phone,4,2,0,13,1,1,2,122.44,Established (6-12 Bulan),Puas & No Komplain
0,9,Phone,3,8,Credit Card,3,4,Fashion,3,2,0,13,8,9,0,175.96,Established (6-12 Bulan),Tidak Puas & No Komplain
1,9,Computer,1,10,COD,2,3,Mobile Phone,1,10,1,23,1,1,0,122.85,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,10,Phone,1,20,Debit Card,3,3,Mobile Phone,5,2,0,12,10,12,17,130.34,Established (6-12 Bulan),Puas & No Komplain
0,13,Phone,3,8,E-Wallet,2,3,Laptop & Accessory,4,8,0,12,0,1,3,157.15,Loyal (>12 Bulan),Puas & No Komplain
0,15,Phone,1,14,Debit Card,3,3,Mobile Phone,5,4,0,16,0,1,2,125.75999999999999,Loyal (>12 Bulan),Puas & No Komplain
0,10,Phone,1,16,Debit Card,2,3,Laptop & Accessory,4,3,1,12,0,1,1,141.97,Established (6-12 Bulan),Puas & Ada Komplain
0,16,Phone,1,18,Debit Card,2,4,Grocery,4,2,0,11,3,2,9,243.36,Loyal (>12 Bulan),Puas & No Komplain
0,13,Phone,1,8,Credit Card,3,4,Laptop & Accessory,3,7,0,22,1,1,0,134.48,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,27,Phone,1,11,Credit Card,2,3,Others,5,5,0,15,1,1,2,294.06,Loyal (>12 Bulan),Puas & No Komplain
0,7,Computer,3,10,E-Wallet,3,3,Laptop & Accessory,3,10,0,15,0,1,2,165.38,Established (6-12 Bulan),Tidak Puas & No Komplain
0,4,Phone,1,13,Credit Card,2,3,Laptop & Accessory,5,2,0,12,3,3,12,143.06,New (0-6 Bulan),Puas & No Komplain
0,9,Computer,1,27,Credit Card,3,3,Mobile Phone,1,8,0,20,1,1,2,122.58000000000001,Established (6-12 Bulan),Tidak Puas & No Komplain
0,16,Phone,1,14,UPI,3,3,Laptop & Accessory,3,5,1,14,1,1,2,145.22,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,0,Phone,3,10,Debit Card,3,4,Laptop & Accessory,1,2,1,11,0,1,3,144.87,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,10,Computer,1,31,Credit Card,3,3,Laptop & Accessory,3,4,1,15,4,10,7,144.49,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,9,Phone,1,6,Debit Card,3,4,Mobile Phone,5,2,0,12,3,3,2,122.18,Established (6-12 Bulan),Puas & No Komplain
0,12,Computer,1,6,Debit Card,2,3,Others,3,2,1,14,0,1,6,291.97,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,29,Computer,3,12,Debit Card,2,1,Grocery,5,10,0,11,6,2,7,232.12,Loyal (>12 Bulan),Puas & No Komplain
0,3,Phone,3,18,COD,2,3,Laptop & Accessory,3,1,0,11,3,4,4,165.77,New (0-6 Bulan),Tidak Puas & No Komplain
0,14,Phone,3,6,E-Wallet,2,1,Fashion,5,2,0,16,1,1,7,183.92,Loyal (>12 Bulan),Puas & No Komplain
0,1,Phone,1,23,Credit Card,3,3,Laptop & Accessory,5,2,0,12,0,1,8,145.58,New (0-6 Bulan),Puas & No Komplain
1,0,Phone,1,9,Credit Card,3,3,Mobile Phone,5,6,0,13,1,1,2,140.31,New (0-6 Bulan),Puas & No Komplain
0,25,Phone,1,9,Credit Card,2,4,Fashion,3,3,1,14,1,1,4,179.69,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,18,Phone,1,14,Debit Card,3,3,Mobile Phone,1,4,0,21,0,1,2,126.53999999999999,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,25,Phone,1,10,Debit Card,1,3,Grocery,1,3,0,13,1,1,4,265.55,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,15,Computer,1,35,Debit Card,3,3,Laptop & Accessory,3,3,0,11,1,1,2,145.56,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,3,Phone,1,8,Debit Card,2,5,Laptop & Accessory,1,3,0,20,1,1,2,160.91,New (0-6 Bulan),Tidak Puas & No Komplain
0,30,Phone,1,13,Debit Card,2,3,Others,5,6,0,15,1,11,10,295.66,Loyal (>12 Bulan),Puas & No Komplain
0,19,Phone,1,24,Credit Card,2,3,Laptop & Accessory,3,3,0,14,1,1,8,148.1,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,15,Computer,1,34,COD,2,4,Laptop & Accessory,1,1,0,11,0,1,4,145.23,Loyal (>12 Bulan),Tidak Puas & No Komplain
1,0,Phone,3,6,COD,3,3,Mobile Phone,4,2,1,16,0,1,4,132.02,New (0-6 Bulan),Puas & Ada Komplain
1,0,Computer,3,14,E-Wallet,2,5,Mobile Phone,3,1,0,16,0,1,0,123.50999999999999,New (0-6 Bulan),Tidak Puas & No Komplain
0,9,Computer,1,8,Debit Card,2,3,Mobile Phone,1,2,1,23,1,1,0,117.02000000000001,Established (6-12 Bulan),Tidak Puas & Ada Komplain
0,13,Phone,3,8,Debit Card,3,3,Others,3,1,0,14,1,1,12,280.41,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,0,Phone,1,29,Debit Card,3,3,Mobile Phone,1,2,0,22,0,1,2,128.86,New (0-6 Bulan),Tidak Puas & No Komplain
0,9,Computer,1,9,Debit Card,2,3,Mobile Phone,1,5,0,15,1,1,4,120.97,Established (6-12 Bulan),Tidak Puas & No Komplain
0,2,Phone,1,9,Credit Card,3,4,Fashion,3,2,0,18,0,1,3,219.35000000000002,New (0-6 Bulan),Tidak Puas & No Komplain
1,0,Phone,1,14,COD,3,4,Mobile Phone,4,6,0,16,1,1,1,125.46000000000001,New (0-6 Bulan),Puas & No Komplain
1,0,Phone,2,14,COD,2,4,Mobile Phone,1,2,0,12,0,1,0,125.63999999999999,New (0-6 Bulan),Tidak Puas & No Komplain
0,3,Computer,3,28,UPI,3,3,Fashion,5,1,0,11,3,7,8,184.12,New (0-6 Bulan),Puas & No Komplain
0,30,Phone,3,35,E-Wallet,2,4,Grocery,1,4,0,12,1,2,0,241.18,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,23,Phone,1,35,Debit Card,2,4,Grocery,3,1,0,15,1,15,7,270.46,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,3,Computer,1,14,Credit Card,2,3,Mobile Phone,1,1,0,14,1,6,7,125.63999999999999,New (0-6 Bulan),Tidak Puas & No Komplain
0,30,Computer,3,34,E-Wallet,3,4,Fashion,5,5,0,19,3,13,11,202.66,Loyal (>12 Bulan),Puas & No Komplain
0,20,Phone,1,8,Credit Card,3,3,Laptop & Accessory,1,6,0,13,0,1,4,150.7,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,19,Phone,1,8,Debit Card,2,3,Grocery,3,7,0,13,1,1,1,278.61,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,8,Phone,1,28,Debit Card,2,5,Mobile Phone,3,1,0,15,1,4,3,142.3,Established (6-12 Bulan),Tidak Puas & No Komplain
0,27,Phone,1,5,Debit Card,2,3,Laptop & Accessory,3,8,0,11,0,1,0,137.8,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,7,Phone,1,8,Debit Card,3,4,Mobile Phone,3,4,0,12,3,5,7,127.68,Established (6-12 Bulan),Tidak Puas & No Komplain
0,5,Phone,3,16,E-Wallet,3,4,Fashion,1,3,1,19,0,1,2,190.71,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,4,Phone,1,15,Debit Card,2,3,Fashion,4,2,0,25,0,1,8,206.48000000000002,New (0-6 Bulan),Puas & No Komplain
1,0,Phone,1,21,Credit Card,2,3,Fashion,3,8,1,12,3,2,7,236.10000000000002,New (0-6 Bulan),Tidak Puas & Ada Komplain
1,0,Phone,1,16,Credit Card,2,5,Mobile Phone,1,8,0,13,0,1,3,134.08,New (0-6 Bulan),Tidak Puas & No Komplain
0,3,Phone,3,13,E-Wallet,3,3,Mobile Phone,4,1,0,14,0,1,2,129.83,New (0-6 Bulan),Puas & No Komplain
0,8,Phone,1,22,Debit Card,3,3,Fashion,3,5,1,12,0,1,0,176.32,Established (6-12 Bulan),Tidak Puas & Ada Komplain
1,0,Computer,1,26,Debit Card,3,3,Fashion,3,4,0,12,1,1,0,198.24,New (0-6 Bulan),Tidak Puas & No Komplain
1,0,Computer,2,29,UPI,2,3,Fashion,5,10,1,15,1,1,2,199.5,New (0-6 Bulan),Puas & Ada Komplain
0,9,Computer,1,11,UPI,3,3,Mobile Phone,3,5,0,17,0,2,0,120.93,Established (6-12 Bulan),Tidak Puas & No Komplain
0,9,Computer,3,16,Credit Card,2,3,Fashion,1,2,0,14,8,9,7,199.8,Established (6-12 Bulan),Tidak Puas & No Komplain
1,0,Computer,1,10,COD,3,4,Mobile Phone,3,6,0,16,0,1,2,138.94,New (0-6 Bulan),Tidak Puas & No Komplain
0,21,Phone,3,8,E-Wallet,2,3,Laptop & Accessory,1,3,0,14,6,6,7,140.51,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,28,Phone,3,24,Debit Card,2,3,Grocery,4,4,0,23,1,7,8,268.35,Loyal (>12 Bulan),Puas & No Komplain
0,14,Computer,3,16,Debit Card,2,3,Laptop & Accessory,1,8,0,14,0,1,10,162.3,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,8,Phone,3,6,E-Wallet,2,3,Laptop & Accessory,3,10,0,11,0,6,9,147.17,Established (6-12 Bulan),Tidak Puas & No Komplain
0,13,Phone,1,12,Debit Card,3,3,Grocery,3,8,0,15,4,2,13,232.37,Loyal (>12 Bulan),Tidak Puas & No Komplain
0,12,Computer,1,14,Debit Card,2,3,Mobile Phone,3,2,0,11,1,1,7,137.55,Established (6-12 Bulan),Tidak Puas & No Komplain
0,4,Phone,3,8,Debit Card,3,3,Laptop & Accessory,1,5,1,13,1,1,5,165.82,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,15,Phone,1,30,Credit Card,2,3,Fashion,5,2,1,21,5,5,8,174.06,Loyal (>12 Bulan),Puas & Ada Komplain
0,18,Phone,3,8,UPI,3,3,Laptop & Accessory,4,1,0,19,3,3,7,148.05,Loyal (>12 Bulan),Puas & No Komplain
1,0,Computer,2,23,Debit Card,3,3,Mobile Phone,3,1,1,11,0,1,0,127.41,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,2,Phone,1,25,COD,2,3,Laptop & Accessory,1,5,0,12,1,1,2,142.62,New (0-6 Bulan),Tidak Puas & No Komplain
0,6,Phone,1,6,Credit Card,3,1,Grocery,3,5,0,19,1,1,5,261.84,New (0-6 Bulan),Tidak Puas & No Komplain
0,4,Phone,3,13,Debit Card,2,4,Fashion,1,10,0,21,1,1,3,215.57,New (0-6 Bulan),Tidak Puas & No Komplain
1,9,Computer,3,11,E-Wallet,3,3,Mobile Phone,4,2,1,14,1,1,0,118.78,Established (6-12 Bulan),Puas & Ada Komplain
0,13,Computer,3,34,UPI,2,5,Fashion,5,4,0,15,0,1,3,209.32,Loyal (>12 Bulan),Puas & No Komplain
0,14,Computer,1,8,UPI,3,4,Laptop & Accessory,3,3,1,17,0,1,7,168.11,Loyal (>12 Bulan),Tidak Puas & Ada Komplain
0,0,Phone,3,35,Credit Card,2,3,Laptop & Accessory,3,6,0,12,0,1,0,143.06,New (0-6 Bulan),Tidak Puas & No Komplain
0,8,Phone,3,6,Credit Card,3,3,Laptop & Accessory,3,2,0,16,1,1,3,148.59,Established (6-12 Bulan),Tidak Puas & No Komplain
0,7,Phone,3,27,Debit Card,3,1,Laptop & Accessory,1,2,0,12,0,5,7,153.37,Established (6-12 Bulan),Tidak Puas & No Komplain
1,0,Phone,1,14,COD,3,5,Mobile Phone,1,2,1,18,0,1,0,123.4,New (0-6 Bulan),Tidak Puas & Ada Komplain
0,10,Phone,1,6,COD,2,3,Fashion,1,5,0,17,1,1,2,174.91,Established (6-12 Bulan),Tidak Puas & No Komplain
0,19,Computer,1,24,Credit Card,2,3,Fashion,3,6,0,11,0,1,2,205.27,Loyal (>12 Bulan),Tidak Puas & No Komplain
